Neural Network Program
0.7300000.5800000.4000001.6500001.0300000.160000
1.9973462.93327512.851202
0.060000 0.260000 0.458175 0.459062
0.060000 0.280000 0.478947 0.483992
0.060000 0.300000 0.498199 0.505842
0.060000 0.320000 0.515854 0.524532
0.060000 0.340000 0.531844 0.540105
0.060000 0.360000 0.546104 0.552685
0.060000 0.380000 0.558579 0.562450
0.060000 0.400000 0.569219 0.569602
0.060000 0.420000 0.577982 0.574353
0.060000 0.440000 0.584834 0.576909
0.060000 0.460000 0.589748 0.577464
0.060000 0.480000 0.592704 0.576197
0.060000 0.500000 0.593691 0.573271
0.060000 0.520000 0.592704 0.568831
0.060000 0.540000 0.589748 0.563005
0.060000 0.560000 0.584834 0.555907
0.060000 0.580000 0.577982 0.547638
0.060000 0.600000 0.569219 0.538286
0.060000 0.620000 0.558579 0.527932
0.060000 0.640000 0.546104 0.516646
0.060000 0.660000 0.531844 0.504493
0.060000 0.680000 0.515855 0.491533
0.060000 0.700000 0.498200 0.477821
0.060000 0.720000 0.478948 0.463411
0.060000 0.740000 0.458176 0.448357
0.060000 0.760000 0.435965 0.432710
0.060000 0.780000 0.412403 0.416527
0.060000 0.800000 0.387584 0.399863
0.060000 0.820000 0.361605 0.382779
0.060000 0.840000 0.334568 0.365340
0.060000 0.860000 0.306581 0.347615
0.060000 0.880000 0.277754 0.329679
0.060000 0.900000 0.248200 0.311610
0.060000 0.920000 0.218037 0.293494
0.060000 0.940000 0.187382 0.275418
0.060000 0.960000 0.156358 0.257474
0.060000 0.980000 0.125087 0.239756
0.080000 0.000000 0.124345 0.128719
0.080000 0.020000 0.155740 0.144403
0.080000 0.040000 0.187011 0.162956
0.080000 0.060000 0.218035 0.184589
0.080000 0.080000 0.248690 0.209389
0.080000 0.100000 0.278853 0.237263
0.080000 0.120000 0.308407 0.267893
0.080000 0.140000 0.337234 0.300725
0.080000 0.160000 0.365221 0.334991
0.080000 0.180000 0.392258 0.369779
0.080000 0.200000 0.418237 0.404128
0.080000 0.220000 0.443057 0.437128
0.080000 0.240000 0.466618 0.468008
0.080000 0.260000 0.488829 0.496187
0.080000 0.280000 0.509601 0.521287
0.080000 0.300000 0.528853 0.543122
0.080000 0.320000 0.546509 0.561660
0.080000 0.340000 0.562498 0.576984
0.080000 0.360000 0.576758 0.589252
0.080000 0.380000 0.589233 0.598665
0.080000 0.400000 0.599873 0.605443
0.080000 0.420000 0.608636 0.609804
0.080000 0.440000 0.615488 0.611958
0.080000 0.460000 0.620402 0.612098
0.080000 0.480000 0.623358 0.610400
0.080000 0.500000 0.624345 0.607019
0.080000 0.520000 0.623358 0.602093
0.080000 0.540000 0.620402 0.595742
0.080000 0.560000 0.615489 0.588072
0.080000 0.580000 0.608637 0.579176
0.080000 0.600000 0.599873 0.569135
0.080000 0.620000 0.589233 0.558022
0.080000 0.640000 0.576759 0.545904
0.080000 0.660000 0.562499 0.532839
0.080000 0.680000 0.546509 0.518885
0.080000 0.700000 0.528854 0.504096
0.080000 0.720000 0.509602 0.488527
0.080000 0.740000 0.488830 0.472230
0.080000 0.760000 0.466619 0.455264
0.080000 0.780000 0.443058 0.437688
0.080000 0.800000 0.418238 0.419567
0.080000 0.820000 0.392259 0.400971
0.080000 0.840000 0.365223 0.381977
0.080000 0.860000 0.337236 0.362667
0.080000 0.880000 0.308408 0.343130
0.080000 0.900000 0.278854 0.323463
0.080000 0.920000 0.248691 0.303767
0.080000 0.940000 0.218037 0.284149
0.080000 0.960000 0.187013 0.264718
0.080000 0.980000 0.155741 0.245586
0.100000 0.000000 0.154508 0.148404
0.100000 0.020000 0.185904 0.165665
0.100000 0.040000 0.217175 0.185982
0.100000 0.060000 0.248199 0.209539
0.100000 0.080000 0.278853 0.236378
0.100000 0.100000 0.309017 0.266336
0.100000 0.120000 0.338570 0.299012
0.100000 0.140000 0.367398 0.333758
0.100000 0.160000 0.395385 0.369720
0.100000 0.180000 0.422422 0.405917
0.100000 0.200000 0.448401 0.441346
0.100000 0.220000 0.473220 0.475093
0.100000 0.240000 0.496782 0.506407
0.100000 0.260000 0.518992 0.534752
0.100000 0.280000 0.539765 0.559806
0.100000 0.300000 0.559017 0.581439
0.100000 0.320000 0.576672 0.599674
0.100000 0.340000 0.592661 0.614635
0.100000 0.360000 0.606922 0.626515
0.100000 0.380000 0.619396 0.635536
0.100000 0.400000 0.630036 0.641929
0.100000 0.420000 0.638800 0.645921
0.100000 0.440000 0.645652 0.647721
0.100000 0.460000 0.650566 0.647517
0.100000 0.480000 0.653522 0.645476
0.100000 0.500000 0.654508 0.641746
0.100000 0.520000 0.653522 0.636453
0.100000 0.540000 0.650566 0.629706
0.100000 0.560000 0.645652 0.621599
0.100000 0.580000 0.638800 0.612214
0.100000 0.600000 0.630037 0.601622
0.100000 0.620000 0.619397 0.589886
0.100000 0.640000 0.606922 0.577064
0.100000 0.660000 0.592662 0.563207
0.100000 0.680000 0.576673 0.548367
0.100000 0.700000 0.559017 0.532593
0.100000 0.720000 0.539766 0.515936
0.100000 0.740000 0.518993 0.498452
0.100000 0.760000 0.496783 0.480199
0.100000 0.780000 0.473221 0.461241
0.100000 0.800000 0.448402 0.441650
0.100000 0.820000 0.422423 0.421507
0.100000 0.840000 0.395386 0.400900
0.100000 0.860000 0.367399 0.379928
0.100000 0.880000 0.338572 0.358696
0.100000 0.900000 0.309018 0.337321
0.100000 0.920000 0.278854 0.315925
0.100000 0.940000 0.248200 0.294636
0.100000 0.960000 0.217176 0.273586
0.100000 0.980000 0.185905 0.252906
0.120000 0.000000 0.184062 0.170434
0.120000 0.020000 0.215457 0.189342
0.120000 0.040000 0.246729 0.211476
0.120000 0.060000 0.277753 0.236987
0.120000 0.080000 0.308407 0.265855
0.120000 0.100000 0.338570 0.297840
0.120000 0.120000 0.368124 0.332449
0.120000 0.140000 0.396952 0.368941
0.120000 0.160000 0.424939 0.406376
0.120000 0.180000 0.451975 0.443716
0.120000 0.200000 0.477955 0.479936
0.120000 0.220000 0.502774 0.514129
0.120000 0.240000 0.526335 0.545588
0.120000 0.260000 0.548546 0.573834
0.120000 0.280000 0.569319 0.598612
0.120000 0.300000 0.588570 0.619856
0.120000 0.320000 0.606226 0.637641
0.120000 0.340000 0.622215 0.652136
0.120000 0.360000 0.636475 0.663563
0.120000 0.380000 0.648950 0.672165
0.120000 0.400000 0.659590 0.678183
0.120000 0.420000 0.668354 0.681843
0.120000 0.440000 0.675206 0.683353
0.120000 0.460000 0.680119 0.682894
0.120000 0.480000 0.683075 0.680622
0.120000 0.500000 0.684062 0.676673
0.120000 0.520000 0.683076 0.671158
0.120000 0.540000 0.680120 0.664174
0.120000 0.560000 0.675206 0.655800
0.120000 0.580000 0.668354 0.646104
0.120000 0.600000 0.659591 0.635143
0.120000 0.620000 0.648951 0.622966
0.120000 0.640000 0.636476 0.609619
0.120000 0.660000 0.622216 0.595144
0.120000 0.680000 0.606227 0.579580
0.120000 0.700000 0.588571 0.562970
0.120000 0.720000 0.569319 0.545360
0.120000 0.740000 0.548547 0.526801
0.120000 0.760000 0.526336 0.507350
0.120000 0.780000 0.502775 0.487075
0.120000 0.800000 0.477956 0.466053
0.120000 0.820000 0.451976 0.444373
0.120000 0.840000 0.424940 0.422137
0.120000 0.860000 0.396953 0.399459
0.120000 0.880000 0.368125 0.376465
0.120000 0.900000 0.338572 0.353293
0.120000 0.920000 0.308408 0.330090
0.120000 0.940000 0.277754 0.307011
0.120000 0.960000 0.246730 0.284211
0.120000 0.980000 0.215459 0.261850
0.140000 0.000000 0.212889 0.194569
0.140000 0.020000 0.244285 0.215143
0.140000 0.040000 0.275556 0.239089
0.140000 0.060000 0.306580 0.266509
0.140000 0.080000 0.337234 0.297317
0.140000 0.100000 0.367398 0.331187
0.140000 0.120000 0.396952 0.367530
0.140000 0.140000 0.425779 0.405511
0.140000 0.160000 0.453766 0.444119
0.140000 0.180000 0.480803 0.482274
0.140000 0.200000 0.506782 0.518945
0.140000 0.220000 0.531601 0.553256
0.140000 0.240000 0.555163 0.584557
0.140000 0.260000 0.577374 0.612439
0.140000 0.280000 0.598146 0.636719
0.140000 0.300000 0.617398 0.657398
0.140000 0.320000 0.635053 0.674604
0.140000 0.340000 0.651043 0.688548
0.140000 0.360000 0.665303 0.699476
0.140000 0.380000 0.677778 0.707648
0.140000 0.400000 0.688418 0.713310
0.140000 0.420000 0.697181 0.716690
0.140000 0.440000 0.704033 0.717986
0.140000 0.460000 0.708947 0.717371
0.140000 0.480000 0.711903 0.714990
0.140000 0.500000 0.712889 0.710963
0.140000 0.520000 0.711903 0.705387
0.140000 0.540000 0.708947 0.698343
0.140000 0.560000 0.704033 0.689893
0.140000 0.580000 0.697181 0.680089
0.140000 0.600000 0.688418 0.668971
0.140000 0.620000 0.677778 0.656572
0.140000 0.640000 0.665303 0.642923
0.140000 0.660000 0.651043 0.628049
0.140000 0.680000 0.635054 0.611978
0.140000 0.700000 0.617399 0.594739
0.140000 0.720000 0.598147 0.576369
0.140000 0.740000 0.577374 0.556910
0.140000 0.760000 0.555164 0.536415
0.140000 0.780000 0.531602 0.514950
0.140000 0.800000 0.506783 0.492595
0.140000 0.820000 0.480804 0.469447
0.140000 0.840000 0.453767 0.445618
0.140000 0.860000 0.425780 0.421239
0.140000 0.880000 0.396953 0.396457
0.140000 0.900000 0.367399 0.371433
0.140000 0.920000 0.337236 0.346344
0.140000 0.940000 0.306581 0.321372
0.140000 0.960000 0.275557 0.296707
0.140000 0.980000 0.244286 0.272535
0.160000 0.000000 0.240877 0.220408
0.160000 0.020000 0.272272 0.242611
0.160000 0.040000 0.303543 0.268296
0.160000 0.060000 0.334567 0.297509
0.160000 0.080000 0.365221 0.330089
0.160000 0.100000 0.395385 0.365620
0.160000 0.120000 0.424939 0.403418
0.160000 0.140000 0.453766 0.442567
0.160000 0.160000 0.481753 0.481996
0.160000 0.180000 0.508790 0.520602
0.160000 0.200000 0.534769 0.557369
0.160000 0.220000 0.559588 0.591470
0.160000 0.240000 0.583150 0.622323
0.160000 0.260000 0.605361 0.649599
0.160000 0.280000 0.626133 0.673189
0.160000 0.300000 0.645385 0.693158
0.160000 0.320000 0.663040 0.709685
0.160000 0.340000 0.679030 0.723015
0.160000 0.360000 0.693290 0.733418
0.160000 0.380000 0.705765 0.741163
0.160000 0.400000 0.716405 0.746501
0.160000 0.420000 0.725168 0.749654
0.160000 0.440000 0.732020 0.750814
0.160000 0.460000 0.736934 0.750143
0.160000 0.480000 0.739890 0.747772
0.160000 0.500000 0.740877 0.743806
0.160000 0.520000 0.739890 0.738328
0.160000 0.540000 0.736934 0.731400
0.160000 0.560000 0.732020 0.723069
0.160000 0.580000 0.725168 0.713367
0.160000 0.600000 0.716405 0.702317
0.160000 0.620000 0.705765 0.689934
0.160000 0.640000 0.693291 0.676229
0.160000 0.660000 0.679030 0.661211
0.160000 0.680000 0.663041 0.644888
0.160000 0.700000 0.645386 0.627274
0.160000 0.720000 0.626134 0.608390
0.160000 0.740000 0.605362 0.588265
0.160000 0.760000 0.583151 0.566942
0.160000 0.780000 0.559589 0.544482
0.160000 0.800000 0.534770 0.520962
0.160000 0.820000 0.508791 0.496480
0.160000 0.840000 0.481754 0.471160
0.160000 0.860000 0.453767 0.445144
0.160000 0.880000 0.424940 0.418601
0.160000 0.900000 0.395386 0.391718
0.160000 0.920000 0.365223 0.364700
0.160000 0.940000 0.334569 0.337767
0.160000 0.960000 0.303545 0.311142
0.160000 0.980000 0.272273 0.285049
0.180000 0.000000 0.267913 0.247412
0.180000 0.020000 0.299308 0.271148
0.180000 0.040000 0.330580 0.298434
0.180000 0.060000 0.361604 0.329255
0.180000 0.080000 0.392258 0.363370
0.180000 0.100000 0.422422 0.400275
0.180000 0.120000 0.451975 0.439199
0.180000 0.140000 0.480803 0.479156
0.180000 0.160000 0.508790 0.519034
0.180000 0.180000 0.535826 0.557728
0.180000 0.200000 0.561806 0.594254
0.180000 0.220000 0.586625 0.627849
0.180000 0.240000 0.610187 0.658007
0.180000 0.260000 0.632397 0.684479
0.180000 0.280000 0.653170 0.707231
0.180000 0.300000 0.672421 0.726386
0.180000 0.320000 0.690077 0.742168
0.180000 0.340000 0.706066 0.754850
0.180000 0.360000 0.720327 0.764720
0.180000 0.380000 0.732801 0.772054
0.180000 0.400000 0.743441 0.777102
0.180000 0.420000 0.752205 0.780083
0.180000 0.440000 0.759057 0.781178
0.180000 0.460000 0.763970 0.780539
0.180000 0.480000 0.766927 0.778282
0.180000 0.500000 0.767913 0.774501
0.180000 0.520000 0.766927 0.769260
0.180000 0.540000 0.763971 0.762608
0.180000 0.560000 0.759057 0.754573
0.180000 0.580000 0.752205 0.745170
0.180000 0.600000 0.743442 0.734404
0.180000 0.620000 0.732802 0.722271
0.180000 0.640000 0.720327 0.708761
0.180000 0.660000 0.706067 0.693861
0.180000 0.680000 0.690078 0.677561
0.180000 0.700000 0.672422 0.659854
0.180000 0.720000 0.653170 0.640739
0.180000 0.740000 0.632398 0.620228
0.180000 0.760000 0.610187 0.598349
0.180000 0.780000 0.586626 0.575148
0.180000 0.800000 0.561807 0.550695
0.180000 0.820000 0.535828 0.525085
0.180000 0.840000 0.508791 0.498443
0.180000 0.860000 0.480804 0.470924
0.180000 0.880000 0.451977 0.442713
0.180000 0.900000 0.422423 0.414023
0.180000 0.920000 0.392259 0.385091
0.180000 0.940000 0.361605 0.356172
0.180000 0.960000 0.330581 0.327531
0.180000 0.980000 0.299310 0.299433
0.200000 0.000000 0.293892 0.274946
0.200000 0.020000 0.325288 0.300065
0.200000 0.040000 0.356559 0.328760
0.200000 0.060000 0.387583 0.360950
0.200000 0.080000 0.418237 0.396316
0.200000 0.100000 0.448401 0.434271
0.200000 0.120000 0.477955 0.473970
0.200000 0.140000 0.506782 0.514371
0.200000 0.160000 0.534769 0.554344
0.200000 0.180000 0.561806 0.592796
0.200000 0.200000 0.587785 0.628793
0.200000 0.220000 0.612604 0.661642
0.200000 0.240000 0.636166 0.690917
0.200000 0.260000 0.658376 0.716448
0.200000 0.280000 0.679149 0.738267
0.200000 0.300000 0.698401 0.756549
0.200000 0.320000 0.716056 0.771556
0.200000 0.340000 0.732046 0.783583
0.200000 0.360000 0.746306 0.792931
0.200000 0.380000 0.758780 0.799879
0.200000 0.400000 0.769421 0.804675
0.200000 0.420000 0.778184 0.807530
0.200000 0.440000 0.785036 0.808619
0.200000 0.460000 0.789950 0.808079
0.200000 0.480000 0.792906 0.806018
0.200000 0.500000 0.793892 0.802514
0.200000 0.520000 0.792906 0.797621
0.200000 0.540000 0.789950 0.791371
0.200000 0.560000 0.785036 0.783777
0.200000 0.580000 0.778184 0.774839
0.200000 0.600000 0.769421 0.764544
0.200000 0.620000 0.758781 0.752867
0.200000 0.640000 0.746306 0.739781
0.200000 0.660000 0.732046 0.725250
0.200000 0.680000 0.716057 0.709241
0.200000 0.700000 0.698401 0.691725
0.200000 0.720000 0.679150 0.672676
0.200000 0.740000 0.658377 0.652084
0.200000 0.760000 0.636167 0.629954
0.200000 0.780000 0.612605 0.606312
0.200000 0.800000 0.587786 0.581212
0.200000 0.820000 0.561807 0.554740
0.200000 0.840000 0.534770 0.527017
0.200000 0.860000 0.506783 0.498199
0.200000 0.880000 0.477956 0.468486
0.200000 0.900000 0.448402 0.438111
0.200000 0.920000 0.418239 0.407341
0.200000 0.940000 0.387584 0.376470
0.200000 0.960000 0.356560 0.345806
0.200000 0.980000 0.325289 0.315662
0.220000 0.000000 0.318712 0.302335
0.220000 0.020000 0.350107 0.328648
0.220000 0.040000 0.381378 0.358521
0.220000 0.060000 0.412402 0.391809
0.220000 0.080000 0.443057 0.428120
0.220000 0.100000 0.473220 0.466794
0.220000 0.120000 0.502774 0.506927
0.220000 0.140000 0.531601 0.547439
0.220000 0.160000 0.559588 0.587197
0.220000 0.180000 0.586625 0.625139
0.220000 0.200000 0.612604 0.660386
0.220000 0.220000 0.637424 0.692321
0.220000 0.240000 0.660985 0.720595
0.220000 0.260000 0.683196 0.745109
0.220000 0.280000 0.703968 0.765954
0.220000 0.300000 0.723220 0.783351
0.220000 0.320000 0.740876 0.797587
0.220000 0.340000 0.756865 0.808978
0.220000 0.360000 0.771125 0.817830
0.220000 0.380000 0.783600 0.824423
0.220000 0.400000 0.794240 0.829001
0.220000 0.420000 0.803003 0.831769
0.220000 0.440000 0.809855 0.832891
0.220000 0.460000 0.814769 0.832498
0.220000 0.480000 0.817725 0.830686
0.220000 0.500000 0.818712 0.827522
0.220000 0.520000 0.817725 0.823048
0.220000 0.540000 0.814769 0.817286
0.220000 0.560000 0.809856 0.810235
0.220000 0.580000 0.803004 0.801882
0.220000 0.600000 0.794240 0.792197
0.220000 0.620000 0.783600 0.781141
0.220000 0.640000 0.771126 0.768665
0.220000 0.660000 0.756866 0.754715
0.220000 0.680000 0.740876 0.739234
0.220000 0.700000 0.723221 0.722169
0.220000 0.720000 0.703969 0.703469
0.220000 0.740000 0.683197 0.683096
0.220000 0.760000 0.660986 0.661029
0.220000 0.780000 0.637425 0.637267
0.220000 0.800000 0.612605 0.611843
0.220000 0.820000 0.586626 0.584821
0.220000 0.840000 0.559590 0.556309
0.220000 0.860000 0.531602 0.526462
0.220000 0.880000 0.502775 0.495481
0.220000 0.900000 0.473221 0.463615
0.220000 0.920000 0.443058 0.431157
0.220000 0.940000 0.412404 0.398436
0.220000 0.960000 0.381380 0.365806
0.220000 0.980000 0.350108 0.333628
0.240000 0.000000 0.342273 0.328929
0.240000 0.020000 0.373669 0.356221
0.240000 0.040000 0.404940 0.387023
0.240000 0.060000 0.435964 0.421130
0.240000 0.080000 0.466618 0.458084
0.240000 0.100000 0.496782 0.497166
0.240000 0.120000 0.526335 0.537427
0.240000 0.140000 0.555163 0.577770
0.240000 0.160000 0.583150 0.617071
0.240000 0.180000 0.610187 0.654307
0.240000 0.200000 0.636166 0.688662
0.240000 0.220000 0.660985 0.719589
0.240000 0.240000 0.684547 0.746813
0.240000 0.260000 0.706757 0.770295
0.240000 0.280000 0.727530 0.790177
0.240000 0.300000 0.746782 0.806713
0.240000 0.320000 0.764437 0.820214
0.240000 0.340000 0.780426 0.831006
0.240000 0.360000 0.794687 0.839399
0.240000 0.380000 0.807161 0.845671
0.240000 0.400000 0.817801 0.850063
0.240000 0.420000 0.826565 0.852771
0.240000 0.440000 0.833417 0.853954
0.240000 0.460000 0.838331 0.853732
0.240000 0.480000 0.841287 0.852194
0.240000 0.500000 0.842273 0.849399
0.240000 0.520000 0.841287 0.845381
0.240000 0.540000 0.838331 0.840150
0.240000 0.560000 0.833417 0.833698
0.240000 0.580000 0.826565 0.826000
0.240000 0.600000 0.817802 0.817013
0.240000 0.620000 0.807162 0.806685
0.240000 0.640000 0.794687 0.794952
0.240000 0.660000 0.780427 0.781741
0.240000 0.680000 0.764438 0.766974
0.240000 0.700000 0.746782 0.750574
0.240000 0.720000 0.727531 0.732465
0.240000 0.740000 0.706758 0.712581
0.240000 0.760000 0.684548 0.690869
0.240000 0.780000 0.660986 0.667301
0.240000 0.800000 0.636167 0.641878
0.240000 0.820000 0.610188 0.614638
0.240000 0.840000 0.583151 0.585668
0.240000 0.860000 0.555164 0.555106
0.240000 0.880000 0.526337 0.523148
0.240000 0.900000 0.496783 0.490051
0.240000 0.920000 0.466619 0.456125
0.240000 0.940000 0.435965 0.421728
0.240000 0.960000 0.404941 0.387257
0.240000 0.980000 0.373670 0.353125
0.260000 0.000000 0.364484 0.354156
0.260000 0.020000 0.395879 0.382203
0.260000 0.040000 0.427151 0.413684
0.260000 0.060000 0.458175 0.448340
0.260000 0.080000 0.488829 0.485660
0.260000 0.100000 0.518992 0.524880
0.260000 0.120000 0.548546 0.565020
0.260000 0.140000 0.577374 0.604980
0.260000 0.160000 0.605361 0.643655
0.260000 0.180000 0.632397 0.680068
0.260000 0.200000 0.658376 0.713464
0.260000 0.220000 0.683196 0.743360
0.260000 0.240000 0.706757 0.769544
0.260000 0.260000 0.728968 0.792031
0.260000 0.280000 0.749740 0.810999
0.260000 0.300000 0.768992 0.826731
0.260000 0.320000 0.786648 0.839554
0.260000 0.340000 0.802637 0.849799
0.260000 0.360000 0.816897 0.857779
0.260000 0.380000 0.829372 0.863768
0.260000 0.400000 0.840012 0.868001
0.260000 0.420000 0.848776 0.870670
0.260000 0.440000 0.855628 0.871926
0.260000 0.460000 0.860541 0.871883
0.260000 0.480000 0.863497 0.870623
0.260000 0.500000 0.864484 0.868199
0.260000 0.520000 0.863497 0.864638
0.260000 0.540000 0.860542 0.859945
0.260000 0.560000 0.855628 0.854105
0.260000 0.580000 0.848776 0.847084
0.260000 0.600000 0.840013 0.838832
0.260000 0.620000 0.829373 0.829286
0.260000 0.640000 0.816898 0.818368
0.260000 0.660000 0.802638 0.805991
0.260000 0.680000 0.786649 0.792061
0.260000 0.700000 0.768993 0.776478
0.260000 0.720000 0.749741 0.759144
0.260000 0.740000 0.728969 0.739963
0.260000 0.760000 0.706758 0.718855
0.260000 0.780000 0.683197 0.695757
0.260000 0.800000 0.658378 0.670637
0.260000 0.820000 0.632398 0.643501
0.260000 0.840000 0.605362 0.614406
0.260000 0.860000 0.577375 0.583465
0.260000 0.880000 0.548547 0.550859
